2025-11-07 10:40:38 | OK | click_id_db=907 | click_id_token=TEST123 | {"payout":"4.24","racker_click_id":"TEST123","status":"open"}
2025-11-17 10:33:38 | OK | click_id_db=128995 | click_id_token=1012924793424721177 | {"payout":"0.0924455","racker_click_id":"1012924793424721177","status":"open"}
2025-11-17 10:33:39 | OK | click_id_db=124614 | click_id_token=1012914990979757103 | {"payout":"0.2362493","racker_click_id":"1012914990979757103","status":"open"}
2025-11-17 10:33:39 | OK | click_id_db=144937 | click_id_token=1013158740058444689 | {"payout":"0.2824724","racker_click_id":"1013158740058444689","status":"open"}
2025-11-17 10:33:39 | OK | click_id_db=127965 | click_id_token=1012922832029758693 | {"payout":"0.7601083","racker_click_id":"1012922832029758693","status":"open"}
2025-11-17 10:33:39 | OK | click_id_db=146718 | click_id_token=1013170476098528623 | {"payout":"0.7138852","racker_click_id":"1013170476098528623","status":"open"}
2025-11-17 10:33:39 | OK | click_id_db=146718 | click_id_token=1013170476098528623 | {"payout":"0.1643474","racker_click_id":"1013170476098528623","status":"open"}
2025-11-17 10:34:00 | OK | click_id_db=129813 | click_id_token=1012930813521826445 | {"payout":"2.18736","racker_click_id":"1012930813521826445","status":"open"}
2025-11-17 10:34:01 | OK | click_id_db=111761 | click_id_token=1012797899878442643 | {"payout":"1.97253","racker_click_id":"1012797899878442643","status":"open"}
2025-11-17 10:34:48 | OK | click_id_db=142516 | click_id_token=1013136048227885457 | {"payout":"2.94","racker_click_id":"1013136048227885457","status":"open"}
2025-11-17 10:34:48 | OK | click_id_db=123784 | click_id_token=1012909653543358847 | {"payout":"2.94","racker_click_id":"1012909653543358847","status":"open"}
2025-11-17 10:34:48 | OK | click_id_db=123762 | click_id_token=1012909574598173209 | {"payout":"2.94","racker_click_id":"1012909574598173209","status":"open"}
2025-11-17 10:34:49 | OK | click_id_db=115854 | click_id_token=1012846960702661949 | {"payout":"2.94","racker_click_id":"1012846960702661949","status":"open"}
2025-11-17 10:34:49 | OK | click_id_db=112539 | click_id_token=1012805008896569577 | {"payout":"5.565","racker_click_id":"1012805008896569577","status":"open"}
2025-11-17 10:34:49 | OK | click_id_db=53229 | click_id_token=1011776631699936195 | {"payout":"2.94","racker_click_id":"1011776631699936195","status":"open"}
2025-11-17 10:34:49 | OK | click_id_db=117052 | click_id_token=1012859431383470533 | {"payout":"2.94","racker_click_id":"1012859431383470533","status":"open"}
2025-11-17 10:34:49 | OK | click_id_db=106196 | click_id_token=1012727797459980993 | {"payout":"2.94","racker_click_id":"1012727797459980993","status":"open"}
2025-11-17 10:34:49 | OK | click_id_db=137430 | click_id_token=1013081911821869109 | {"payout":"0.354375","racker_click_id":"1013081911821869109","status":"open"}
2025-11-17 10:34:50 | OK | click_id_db=125574 | click_id_token=1012917747446985255 | {"payout":"0.6163038","racker_click_id":"1012917747446985255","status":"open"}
2025-11-17 10:34:50 | OK | click_id_db=153502 | click_id_token=1013217367188312243 | {"payout":"1.6588852","racker_click_id":"1013217367188312243","status":"open"}
2025-11-17 10:34:50 | OK | click_id_db=138735 | click_id_token=1013099819641869577 | {"payout":"0.2362493","racker_click_id":"1013099819641869577","status":"open"}
2025-11-17 10:34:50 | OK | click_id_db=150621 | click_id_token=1013200103714066617 | {"payout":"0.1900269","racker_click_id":"1013200103714066617","status":"open"}
2025-11-17 10:34:50 | OK | click_id_db=147960 | click_id_token=1013180660464226823 | {"payout":"0.0256788","racker_click_id":"1013180660464226823","status":"open"}
2025-11-17 10:34:50 | OK | click_id_db=139100 | click_id_token=1013103683082392405 | {"payout":"0.2002987","racker_click_id":"1013103683082392405","status":"open"}
2025-11-17 10:34:50 | OK | click_id_db=144368 | click_id_token=1013153784450527983 | {"payout":"0.4570923","racker_click_id":"1013153784450527983","status":"open"}
2025-11-17 10:34:50 | OK | click_id_db=127868 | click_id_token=1012922672079971105 | {"payout":"1.5150814","racker_click_id":"1012922672079971105","status":"open"}
2025-11-17 10:36:22 | OK | click_id_db=154695 | click_id_token=1013223588729459227 | {"payout":"2.94","racker_click_id":"1013223588729459227","status":"open"}
2025-11-17 10:36:22 | OK | click_id_db=145562 | click_id_token=1013162840955302169 | {"payout":"2.94","racker_click_id":"1013162840955302169","status":"open"}
2025-11-17 10:36:22 | OK | click_id_db=152907 | click_id_token=1013214118431429721 | {"payout":"2.94","racker_click_id":"1013214118431429721","status":"open"}
2025-11-17 10:36:23 | OK | click_id_db=115770 | click_id_token=1012846161960379203 | {"payout":"2.94","racker_click_id":"1012846161960379203","status":"open"}
2025-11-17 10:36:23 | OK | click_id_db=40002 | click_id_token=1011379019763160931 | {"payout":"2.94","racker_click_id":"1011379019763160931","status":"open"}
2025-11-17 10:36:23 | OK | click_id_db=142561 | click_id_token=1013136409982412579 | {"payout":"2.94","racker_click_id":"1013136409982412579","status":"open"}
2025-11-17 10:36:23 | OK | click_id_db=48806 | click_id_token=1011663638542689041 | {"payout":"2.94","racker_click_id":"1011663638542689041","status":"open"}
2025-11-17 10:36:23 | OK | click_id_db=146168 | click_id_token=1013166264497223149 | {"payout":"2.94","racker_click_id":"1013166264497223149","status":"open"}
2025-11-17 10:36:23 | OK | click_id_db=97276 | click_id_token=1012519557551894853 | {"payout":"2.94","racker_click_id":"1012519557551894853","status":"open"}
2025-11-17 10:36:23 | OK | click_id_db=92582 | click_id_token=1012473410636485025 | {"payout":"2.94","racker_click_id":"1012473410636485025","status":"open"}
2025-11-17 10:36:23 | OK | click_id_db=141811 | click_id_token=1013131570732865319 | {"payout":"0.3338314","racker_click_id":"1013131570732865319","status":"open"}
2025-11-17 10:36:24 | OK | click_id_db=148524 | click_id_token=1013185467983859807 | {"payout":"0.4724993","racker_click_id":"1013185467983859807","status":"open"}
2025-11-17 10:36:24 | OK | click_id_db=155334 | click_id_token=1013226577393357329 | {"payout":"0.1900269","racker_click_id":"1013226577393357329","status":"open"}
2025-11-18 04:49:11 | OK | click_id_db=108957 | click_id_token=1012763605332141771 | {"payout":"1.67468","tracker_click_id":"1012763605332141771","status":"open"}
2025-11-18 04:49:12 | OK | click_id_db=135128 | click_id_token=1012970188125253925 | {"payout":"2.46561","tracker_click_id":"1012970188125253925","status":"open"}
2025-11-18 04:49:16 | OK | click_id_db=158699 | click_id_token=1014002603916539619 | {"payout":"2.5389","tracker_click_id":"1014002603916539619","status":"open"}
2025-11-18 04:49:16 | OK | click_id_db=171970 | click_id_token=1014290700222866413 | {"payout":"2.5389","tracker_click_id":"1014290700222866413","status":"open"}
2025-11-18 04:49:16 | OK | click_id_db=77832 | click_id_token=1012186278797775895 | {"payout":"1.82112","tracker_click_id":"1012186278797775895","status":"open"}
2025-11-18 06:23:53 | OK | click_id_db=159345 | click_id_token=- | {"payout":"5.8642493","tracker_click_id":"1014011281826656491","status":"open"}
2025-11-18 06:24:06 | OK | click_id_db=167896 | click_id_token=- | {"payout":"1.1863852","tracker_click_id":"1014249947027214943","status":"open"}
2025-11-18 06:24:06 | OK | click_id_db=182354 | click_id_token=- | {"payout":"0.9501352","tracker_click_id":"1014375652583027801","status":"open"}
2025-11-18 06:24:06 | OK | click_id_db=162824 | click_id_token=- | {"payout":"0.1643474","tracker_click_id":"1014193021488736163","status":"open"}
2025-11-19 04:53:50 | OK | click_id_db=180017 | click_id_token=- | {"payout":"2.9197","tracker_click_id":"1014347465291478239","status":"open"}
2025-11-19 04:53:50 | OK | click_id_db=184562 | click_id_token=- | {"payout":"1.30851","tracker_click_id":"1014394177380947281","status":"open"}
2025-11-19 04:54:12 | OK | click_id_db=63409 | click_id_token=- | {"payout":"2.62675","tracker_click_id":"1011892151086485995","status":"open"}
2025-11-19 06:14:14 | OK | click_id_db=194709 | click_id_token=- | {"payout":"7.1295","tracker_click_id":"1014708115184297049","status":"open"}
2025-11-19 06:19:41 | OK | click_id_db=177799 | click_id_token=- | {"payout":"2.94","tracker_click_id":"1014328212794386315","status":"open"}
2025-11-19 06:19:41 | OK | click_id_db=41261 | click_id_token=- | {"payout":"2.94","tracker_click_id":"1011384519481365157","status":"open"}
2025-11-19 06:19:59 | OK | click_id_db=186711 | click_id_token=- | {"payout":"0.2362493","tracker_click_id":"1014583966369584931","status":"open"}
2025-11-20 04:25:54 | OK | click_id_db=187524 | click_id_token=- | {"payout":"17.67465","tracker_click_id":"1014600265334268667","status":"open"}
2025-11-20 04:25:55 | OK | click_id_db=159844 | click_id_token=- | {"payout":"2.62675","tracker_click_id":"1014018900805034253","status":"open"}
2025-11-20 04:25:57 | OK | click_id_db=213146 | click_id_token=- | {"payout":"2.55353","tracker_click_id":"1014948253747385739","status":"open"}
2025-11-20 05:47:46 | OK | click_id_db= | click_id_token=228773 | {"payout":"4.2","tracker_click_id":"1015128060342838985","status":"open"}
2025-11-20 05:47:46 | OK | click_id_db= | click_id_token=227367 | {"payout":"4.2","tracker_click_id":"1015124072721552989","status":"open"}
2025-11-20 05:47:48 | OK | click_id_db= | click_id_token=53136 | {"payout":"2.94","tracker_click_id":"1011775970342086277","status":"open"}
2025-11-21 04:07:56 | OK | click_id_db= | click_id_token=213066 | {"payout":"6.188","tracker_click_id":"1014946495654531775","status":"open"}
2025-11-21 04:25:30 | OK | click_id_db= | click_id_token=208531 | {"payout":"3.234","tracker_click_id":"1014777232381715107","status":"open"}
2025-11-21 04:42:49 | OK | click_id_db= | click_id_token=113068 | {"payout":"1.45495","tracker_click_id":"1012813014841439005","status":"open"}
2025-11-21 06:09:02 | OK | click_id_db= | click_id_token=223102 | {"payout":"4.2","tracker_click_id":"1015105409096356863","status":"open"}
2025-11-21 06:09:03 | OK | click_id_db= | click_id_token=221238 | {"payout":"4.2","tracker_click_id":"1015093855890182457","status":"open"}
2025-11-21 06:09:03 | OK | click_id_db= | click_id_token=233574 | {"payout":"4.2","tracker_click_id":"1015277914931077507","status":"open"}
2025-11-21 06:09:03 | OK | click_id_db= | click_id_token=224816 | {"payout":"4.2","tracker_click_id":"1015112625669017929","status":"open"}
2025-11-21 06:09:07 | OK | click_id_db= | click_id_token=241419 | {"payout":"2.94","tracker_click_id":"1015439697041954215","status":"open"}
2025-11-22 04:27:44 | OK | click_id_db= | click_id_token=180677 | {"payout":"1.61119","tracker_click_id":"1014359493666418689","status":"open"}
2025-11-22 04:27:45 | OK | click_id_db= | click_id_token=250052 | {"payout":"1.67468","tracker_click_id":"1015577055032778101","status":"open"}
2025-11-22 04:27:46 | OK | click_id_db= | click_id_token=251549 | {"payout":"39.47013","tracker_click_id":"1015714037960552631","status":"open"}
2025-11-22 04:27:47 | OK | click_id_db= | click_id_token=250580 | {"payout":"1.67468","tracker_click_id":"1015602743005680515","status":"open"}
2025-11-22 06:01:13 | OK | click_id_db= | click_id_token=249559 | {"payout":"4.11075","tracker_click_id":"1015552507923145085","status":"open"}
2025-11-22 06:01:15 | OK | click_id_db= | click_id_token=50632 | {"payout":"2.94","tracker_click_id":"1011733161643873655","status":"open"}
2025-11-22 06:01:15 | OK | click_id_db= | click_id_token=48702 | {"payout":"2.94","tracker_click_id":"1011657478498427391","status":"open"}
2025-11-22 06:01:15 | OK | click_id_db= | click_id_token=203734 | {"payout":"2.94","tracker_click_id":"1014745844433565339","status":"open"}
2025-11-23 04:48:53 | OK | click_id_db= | click_id_token=248894 | {"payout":"2.62185","tracker_click_id":"1015528183757549707","status":"open"}
2025-11-23 04:48:53 | OK | click_id_db= | click_id_token=53840 | {"payout":"2.18736","tracker_click_id":"1011782667278231143","status":"open"}
2025-11-23 04:48:54 | OK | click_id_db= | click_id_token=33925 | {"payout":"0.99498","tracker_click_id":"1011152929144705779","status":"confirmed"}
2025-11-23 06:42:08 | OK | click_id_db= | click_id_token=243842 | {"payout":"2.94","tracker_click_id":"1015460109473821895","status":"open"}
2025-11-23 06:42:08 | OK | click_id_db= | click_id_token=236652 | {"payout":"2.94","tracker_click_id":"1015373520529793179","status":"open"}
2025-11-23 06:42:08 | OK | click_id_db= | click_id_token=111849 | {"payout":"2.94","tracker_click_id":"1012798764399997573","status":"open"}
2025-11-23 06:42:08 | OK | click_id_db= | click_id_token=53730 | {"payout":"2.94","tracker_click_id":"1011781537051718509","status":"open"}
2025-11-23 06:42:09 | OK | click_id_db= | click_id_token=216333 | {"payout":"5.565","tracker_click_id":"1015004662493094257","status":"open"}
2025-11-23 06:42:10 | OK | click_id_db= | click_id_token=177286 | {"payout":"2.94","tracker_click_id":"1014326012944848755","status":"open"}
2025-11-24 06:03:52 | OK | click_id_db= | click_id_token=93237 | {"payout":"2.94","tracker_click_id":"1012483233188950505","status":"open"}
2025-11-24 06:03:52 | OK | click_id_db= | click_id_token=97560 | {"payout":"2.94","tracker_click_id":"1012522251859531275","status":"open"}
2025-11-24 06:03:52 | OK | click_id_db= | click_id_token=41646 | {"payout":"2.94","tracker_click_id":"1011385896613979269","status":"open"}
2025-11-24 06:03:52 | OK | click_id_db= | click_id_token=57662 | {"payout":"2.94","tracker_click_id":"1011811729157665717","status":"open"}
2025-11-24 06:03:53 | OK | click_id_db= | click_id_token=150959 | {"payout":"2.94","tracker_click_id":"1013202489471939627","status":"open"}
2025-11-24 06:03:53 | OK | click_id_db= | click_id_token=90749 | {"payout":"2.94","tracker_click_id":"1012454992063501939","status":"open"}
2025-11-24 06:03:53 | OK | click_id_db= | click_id_token=197519 | {"payout":"2.94","tracker_click_id":"1014722302585349435","status":"open"}
2025-11-24 06:03:53 | OK | click_id_db= | click_id_token=241307 | {"payout":"2.94","tracker_click_id":"1015438578727261603","status":"open"}
2025-11-24 06:03:55 | OK | click_id_db= | click_id_token=87065 | {"payout":"2.94","tracker_click_id":"1012396160981414163","status":"open"}
2025-11-24 06:03:55 | OK | click_id_db= | click_id_token=157211 | {"payout":"2.94","tracker_click_id":"1013237451252307525","status":"open"}
2025-11-24 06:03:55 | OK | click_id_db= | click_id_token=211686 | {"payout":"2.94","tracker_click_id":"1014926842932761391","status":"open"}
2025-11-25 22:40:50 | OK | click_id_db= | click_id_token=305970 | {"tracker_click_id":"1017294978671714985","payout":"0.4161","status":"OPEN"}
2025-11-25 22:40:53 | OK | click_id_db= | click_id_token=305017 | {"tracker_click_id":"1017289909926634565","payout":"0.3531","status":"OPEN"}
2025-11-25 23:23:06 | OK | click_id_db= | click_id_token=304881 | {"tracker_click_id":"1017288992187750197","payout":"1.1097","status":"OPEN"}
2025-11-26 03:44:04 | OK | click_id_db= | click_id_token=304882 | {"tracker_click_id":"1017289001620747335","payout":"0.3223","status":"OPEN"}
2025-11-26 05:05:53 | OK | click_id_db= | click_id_token=280086 | {"payout":"1.827","tracker_click_id":"1016716885544412271","status":"open"}
2025-11-26 05:23:48 | OK | click_id_db= | click_id_token=282531 | {"payout":"0.805","tracker_click_id":"1016778176204125237","status":"open"}
2025-11-26 05:44:59 | OK | click_id_db= | click_id_token=251549 | {"payout":"39.47013","tracker_click_id":"1015714037960552631","status":"confirmed"}
2025-11-26 05:45:04 | OK | click_id_db= | click_id_token=248865 | {"payout":"1.88951","tracker_click_id":"1015527335254037465","status":"open"}
2025-11-26 05:45:04 | OK | click_id_db= | click_id_token=135626 | {"payout":"2.39239","tracker_click_id":"1012987783708685657","status":"open"}
2025-11-26 05:45:09 | OK | click_id_db= | click_id_token=282913 | {"payout":"1.517792794","tracker_click_id":"1016786479550312843","status":"open"}
2025-11-26 05:45:14 | OK | click_id_db= | click_id_token=292046 | {"payout":"1.186261258","tracker_click_id":"1016907694868804655","status":"open"}
2025-11-26 05:45:34 | OK | click_id_db= | click_id_token=282108 | {"payout":"1.341666669","tracker_click_id":"1016766958873620911","status":"open"}
2025-11-26 05:45:34 | OK | click_id_db= | click_id_token=181019 | {"payout":"1.59656","tracker_click_id":"1014363994192093515","status":"open"}
2025-11-26 05:45:34 | OK | click_id_db= | click_id_token=56442 | {"payout":"1.7528","tracker_click_id":"1011802450543514119","status":"open"}
2025-11-26 06:36:11 | OK | click_id_db= | click_id_token=238366 | {"payout":"0.3675","tracker_click_id":"1015400017667830009","status":"open"}
2025-11-26 06:36:12 | OK | click_id_db= | click_id_token=226706 | {"payout":"0.3675","tracker_click_id":"1015121917927241435","status":"open"}
2025-11-26 06:36:13 | OK | click_id_db= | click_id_token=243676 | {"payout":"0.3675","tracker_click_id":"1015458653421187925","status":"open"}
2025-11-26 06:36:13 | OK | click_id_db= | click_id_token=111420 | {"payout":"0.3675","tracker_click_id":"1012793587840333469","status":"open"}
2025-11-26 06:36:13 | OK | click_id_db= | click_id_token=68579 | {"payout":"0.3675","tracker_click_id":"1012114671018451613","status":"open"}
2025-11-26 06:36:13 | OK | click_id_db= | click_id_token=93048 | {"payout":"0.3675","tracker_click_id":"1012481192035103751","status":"open"}
2025-11-26 06:36:14 | OK | click_id_db= | click_id_token=195699 | {"payout":"0.3675","tracker_click_id":"1014715407149572837","status":"open"}
2025-11-26 06:36:14 | OK | click_id_db= | click_id_token=238592 | {"payout":"0.3675","tracker_click_id":"1015402740672901695","status":"open"}
2025-11-26 06:36:15 | OK | click_id_db= | click_id_token=70852 | {"payout":"0.3675","tracker_click_id":"1012144889141670599","status":"open"}
2025-11-26 06:36:15 | OK | click_id_db= | click_id_token=145535 | {"payout":"0.3675","tracker_click_id":"1013162676135932487","status":"open"}
2025-11-26 06:36:16 | OK | click_id_db= | click_id_token=110807 | {"payout":"0.3675","tracker_click_id":"1012787027533632181","status":"open"}
2025-11-26 06:36:17 | OK | click_id_db= | click_id_token=75272 | {"payout":"0.3675","tracker_click_id":"1012173958482765447","status":"open"}
2025-11-26 06:36:17 | OK | click_id_db= | click_id_token=152514 | {"payout":"0.3675","tracker_click_id":"1013211731197174987","status":"open"}
2025-11-26 06:36:21 | OK | click_id_db= | click_id_token=203123 | {"payout":"0.3675","tracker_click_id":"1014744356541960605","status":"open"}
2025-11-26 06:36:22 | OK | click_id_db= | click_id_token=212810 | {"payout":"0.3675","tracker_click_id":"1014943158586582551","status":"open"}
2025-11-26 06:36:22 | OK | click_id_db= | click_id_token=178716 | {"payout":"0.3675","tracker_click_id":"1014332527726573405","status":"open"}
2025-11-26 06:36:22 | OK | click_id_db= | click_id_token=116994 | {"payout":"0.3675","tracker_click_id":"1012858820587955255","status":"open"}
2025-11-26 06:36:22 | OK | click_id_db= | click_id_token=40217 | {"payout":"0.3675","tracker_click_id":"1011379270288937763","status":"open"}
2025-11-26 06:36:22 | OK | click_id_db= | click_id_token=234514 | {"payout":"0.3675","tracker_click_id":"1015321027447887513","status":"open"}
2025-11-26 06:36:23 | OK | click_id_db= | click_id_token=40403 | {"payout":"0.3675","tracker_click_id":"1011380743148147933","status":"open"}
2025-11-26 06:36:23 | OK | click_id_db= | click_id_token=38257 | {"payout":"0.3675","tracker_click_id":"1011360386781558439","status":"open"}
2025-11-26 06:36:23 | OK | click_id_db= | click_id_token=39710 | {"payout":"0.3675","tracker_click_id":"1011377298722788977","status":"open"}
2025-11-26 06:36:24 | OK | click_id_db= | click_id_token=55189 | {"payout":"0.3675","tracker_click_id":"1011791715201455491","status":"open"}
2025-11-26 06:36:25 | OK | click_id_db= | click_id_token=239093 | {"payout":"0.3675","tracker_click_id":"1015412165391421859","status":"open"}
2025-11-26 06:36:25 | OK | click_id_db= | click_id_token=193340 | {"payout":"0.3675","tracker_click_id":"1014704514579830523","status":"open"}
2025-11-26 06:36:26 | OK | click_id_db= | click_id_token=144532 | {"payout":"0.3675","tracker_click_id":"1013155261147522043","status":"open"}
2025-11-26 06:36:26 | OK | click_id_db= | click_id_token=285843 | {"payout":"0.3675","tracker_click_id":"1016826995931353771","status":"open"}
2025-11-26 06:36:28 | OK | click_id_db= | click_id_token=73195 | {"payout":"0.3675","tracker_click_id":"1012162345079943177","status":"open"}
2025-11-26 06:36:29 | OK | click_id_db= | click_id_token=199708 | {"payout":"0.3675","tracker_click_id":"1014732972886340655","status":"open"}
2025-11-26 06:36:30 | OK | click_id_db= | click_id_token=40639 | {"payout":"0.3675","tracker_click_id":"1011381759537059245","status":"open"}
2025-11-26 06:36:30 | OK | click_id_db= | click_id_token=43408 | {"payout":"0.3675","tracker_click_id":"1011400115883352961","status":"open"}
2025-11-26 06:36:30 | OK | click_id_db= | click_id_token=177982 | {"payout":"0.3675","tracker_click_id":"1014328961448285175","status":"open"}
2025-11-26 06:36:31 | OK | click_id_db= | click_id_token=156978 | {"payout":"0.3675","tracker_click_id":"1013235921937773275","status":"open"}
2025-11-26 06:36:32 | OK | click_id_db= | click_id_token=281291 | {"payout":"0.3675","tracker_click_id":"1016750377196074197","status":"open"}
2025-11-26 06:36:32 | OK | click_id_db= | click_id_token=121283 | {"payout":"0.3675","tracker_click_id":"1012895905155921081","status":"open"}
2025-11-26 06:36:32 | OK | click_id_db= | click_id_token=76798 | {"payout":"0.3675","tracker_click_id":"1012181536730257103","status":"open"}
2025-11-26 06:36:32 | OK | click_id_db= | click_id_token=123007 | {"payout":"0.3675","tracker_click_id":"1012906138217486227","status":"open"}
2025-11-26 06:36:33 | OK | click_id_db= | click_id_token=149272 | {"payout":"0.3675","tracker_click_id":"1013191121855329317","status":"open"}
2025-11-26 06:36:33 | OK | click_id_db= | click_id_token=218585 | {"payout":"0.3675","tracker_click_id":"1015042687696638651","status":"open"}
2025-11-26 06:36:33 | OK | click_id_db= | click_id_token=238887 | {"payout":"0.3675","tracker_click_id":"1015409081823012787","status":"open"}
2025-11-26 06:36:34 | OK | click_id_db= | click_id_token=144375 | {"payout":"0.3675","tracker_click_id":"1013153926964580731","status":"open"}
2025-11-26 06:36:34 | OK | click_id_db= | click_id_token=282151 | {"payout":"0.3675","tracker_click_id":"1016767891128988313","status":"open"}
2025-11-26 06:36:34 | OK | click_id_db= | click_id_token=61022 | {"payout":"0.3675","tracker_click_id":"1011844372876235493","status":"open"}
2025-11-26 06:36:35 | OK | click_id_db= | click_id_token=43438 | {"payout":"0.3675","tracker_click_id":"1011400258699403519","status":"open"}
2025-11-26 06:36:35 | OK | click_id_db= | click_id_token=192088 | {"payout":"0.3675","tracker_click_id":"1014700677211107537","status":"open"}
2025-11-26 06:36:35 | OK | click_id_db= | click_id_token=165941 | {"payout":"0.3675","tracker_click_id":"1014217866888881465","status":"open"}
2025-11-26 06:36:37 | OK | click_id_db= | click_id_token=289581 | {"payout":"1.8645963","tracker_click_id":"1016865472978887013","status":"open"}
2025-11-26 06:36:37 | OK | click_id_db= | click_id_token=284114 | {"payout":"1.7477418","tracker_click_id":"1016806871237142361","status":"open"}
2025-11-26 06:36:38 | OK | click_id_db= | click_id_token=280441 | {"payout":"2.7384672","tracker_click_id":"1016730495834399217","status":"open"}
2025-11-26 09:41:23 | OK | click_id_db= | click_id_token=306456 | {"tracker_click_id":"1017298628794127779","payout":"0.3783","status":"OPEN"}
2025-11-26 11:21:26 | OK | click_id_db= | click_id_token=294446 | {"payout":"0.742","tracker_click_id":"1017114251032278657","status":"open"}
2025-11-26 11:21:54 | OK | click_id_db= | click_id_token=286799 | {"payout":"7.623","tracker_click_id":"1016831975908188919","status":"open"}
2025-11-26 11:23:19 | OK | click_id_db= | click_id_token=282129 | {"payout":"7.133","tracker_click_id":"1016767390559769935","status":"open"}
2025-11-26 11:23:19 | OK | click_id_db= | click_id_token=282529 | {"payout":"3.108","tracker_click_id":"1016778125230744575","status":"open"}
2025-11-26 11:23:20 | OK | click_id_db= | click_id_token=291694 | {"payout":"2.954","tracker_click_id":"1016903314643890703","status":"open"}
2025-11-26 11:37:07 | OK | click_id_db= | click_id_token=291796 | {"payout":"0.558202246","tracker_click_id":"1016904581948645683","status":"open"}
2025-11-26 11:37:08 | OK | click_id_db= | click_id_token=181814 | {"payout":"2.18736","tracker_click_id":"1014371647609906731","status":"open"}
2025-11-26 11:37:08 | OK | click_id_db= | click_id_token=290115 | {"payout":"0.341123594","tracker_click_id":"1016873580614652743","status":"open"}
2025-11-26 11:37:11 | OK | click_id_db= | click_id_token=158498 | {"payout":"1.17663","tracker_click_id":"1013998328909936495","status":"open"}
2025-11-26 11:37:11 | OK | click_id_db= | click_id_token=249055 | {"payout":"1.96273","tracker_click_id":"1015532973157789815","status":"open"}
2025-11-26 14:25:06 | OK | click_id_db= | click_id_token=298957 | {"payout":"0.336","tracker_click_id":"1017222722490733539","status":"open"}
2025-11-26 14:25:07 | OK | click_id_db= | click_id_token=303123 | {"payout":"0.336","tracker_click_id":"1017272796486832839","status":"open"}
